DIV,WD,County,State,Station Name,DWR Abbrev,USGS Station ID,Data Source,Status,POR Start,POR End,UTM X,UTM Y,Location Accuracy,More Information,Location,Latitude,Longitude
1,2,WELD,CO,BIG DRY CREEK AT MOUTH NEAR FORT LUPTON,BIGDAFCO,6720990,DWR,Active,1991,2018,512865.1,4432603.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1488&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BIGDAFCO,"(40.043577, -104.849199)",40.043577,-104.849199
1,2,WELD,CO,"SOUTH PLATTE RIVER AT FORT LUPTON, CO.",PLALUPCO,6721000,USGS,Active,1929,2018,515459.4,4440658.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1083&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06721000,"(40.116094, -104.818583)",40.116094,-104.818583
1,5,BOULDER,CO,"NORTH ST. VRAIN CREEK NEAR ALLENS PARK, CO.",STALENCO,6721500,DWR,Active,1925,2013,455045.6,4452184.1,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1174&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=STALENCO,"(40.218872, -105.528336)",40.218872,-105.528336
1,5,BOULDER,CO,"N ST. VRAIN CREEK AT LONGMONT DAM, NR LYONS, CO.",STALONCO,6722000,USGS,Historic,1925,1953,469488.9,4452451.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=976&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06722000,"(40.22193, -105.358604)",40.22193,-105.358604
1,5,BOULDER,CO,"SOUTH ST. VRAIN CREEK NEAR WARD, CO.",SSVWARCO,6722500,DWR,Active,1925,2018,456145.5,4437964.2,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=861&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SSVWARCO,"(40.09082, -105.514442)",40.09082,-105.514442
1,5,BOULDER,CO,"ST. VRAIN CREEK AT LYONS, CO.",SVCLYOCO,6724000,DWR,Active,1895,2018,477581.8,4452286.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=471&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SVCLYOCO,"(40.220702, -105.26349)",40.220702,-105.26349
1,5,BOULDER,CO,"LEFT HAND CREEK NEAR BOULDER, CO.",LEFCRECO,6724500,DWR,Historic,1929,2018,474065.2,4441829,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1375&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LEFCRECO,"(40.126389, -105.304404)",40.126389,-105.304404
1,5,BOULDER,CO,"LEFT HAND CREEK AT MOUTH, AT LONGMONT, CO.",LEFTLOCO,6725000,USGS,Historic,1927,1955,491318.1,4444100.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=472&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06725000,"(40.147207, -105.101928)",40.147207,-105.101928
1,5,WELD,CO,"ST. VRAIN CREEK NEAR LONGMONT, CO.",SVCLONCO,6725100,USGS,Historic,1964,2001,495459.1,4444621.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1376&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06725100,"(40.151929, -105.053315)",40.151929,-105.053315
1,5,WELD,CO,"ST. VRAIN CREEK BELOW LONGMONT, CO.",SVCBLOCO,6725450,USGS,Active,1976,2015,498689,4445230,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=473&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06725450,"(40.157422, -105.015394)",40.157422,-105.015394
1,6,BOULDER,CO,"MIDDLE BOULDER CREEK AT NEDERLAND, CO.",BOCMIDCO,6725500,DWR,Active,1907,2018,456916.9,4423623.1,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1489&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BOCMIDCO,"(39.961655, -105.50444)",39.961655,-105.50444
1,6,BOULDER,CO,"NORTH BOULDER CREEK AT SILVER LAKE, CO.",NOBOSICO,6726000,USGS,Historic,1913,1932,450890.4,4430997.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1177&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06726000,"(40.027764, -105.575556)",40.027764,-105.575556
1,6,BOULDER,CO,"NORTH BOULDER CREEK NEAR NEDERLAND, CO.",NOBONECO,6726500,USGS,Historic,1929,1931,457620.9,4426517.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=977&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06726500,"(39.987765, -105.496386)",39.987765,-105.496386
1,6,BOULDER,CO,"BUMMERS GULCH NEAR EL VADO, CO.",BUMMERCO,6726900,USGS,Historic,1983,1995,470248.2,4429108.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=863&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06726900,"(40.011653, -105.348604)",40.011653,-105.348604
1,6,BOULDER,CO,"BOULDER CREEK NEAR ORODELL, CO.",BOCOROCO,6727000,DWR,Active,1906,2018,471793.2,471793.2,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=978&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BOCOROCO,"(4.26834, -105.254187)",4.26834,-105.254187
1,6,BOULDER,CO,"FOURMILE CREEK AT ORODELL, CO",FOUOROCO,6727500,USGS,Active,1947,2018,472158.9,4429880,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=756&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06727500,"(40.018667, -105.32625)",40.018667,-105.32625
1,6,GILPIN,CO,"SOUTH BOULDER CREEK NEAR ROLLINSVILLE, CO.",SOBOROCO,6729000,USGS,Historic,1911,1949,457101,4418411.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=979&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06729000,"(39.914709, -105.501942)",39.914709,-105.501942
1,6,BOULDER,CO,"SOUTH BOULDER CREEK AT PINECLIFFE, CO",SOBOPICO,6729300,USGS,Historic,1979,1980,463852.4,4420257,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=980&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06729300,"(39.931653, -105.423051)",39.931653,-105.423051
1,6,BOULDER,CO,"BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO",BOCNORCO,6730200,USGS,Active,1986,2018,484742.7,4433505.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=981&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06730200,"(40.051652, -105.178875)",40.051652,-105.178875
1,6,JEFFERSON,CO,"COAL CREEK NEAR PLAINVIEW, CO.",COCREPCO,6730300,DWR,Active,1959,2018,476239,4414052,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=982&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=COCREPCO,"(39.876191, -105.277872)",39.876191,-105.277872
1,6,WELD,CO,"BOULDER CREEK AT MOUTH NEAR LONGMONT, CO",BOCLONCO,6730500,USGS,Historic,1927,2018,498277,4443161,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1084&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06730500,"(40.138778, -105.020222)",40.138778,-105.020222
1,5,WELD,CO,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE, CO.",SVCPLACO,6731000,DWR,Active,1927,2018,510215.8,4456368.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1178&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SVCPLACO,"(40.257716, -104.879876)",40.257716,-104.879876
1,4,LARIMER,CO,"BOULDER BROOK NEAR ESTES PARK, CO.",BOBESTCO,6731800,USGS,Historic,1968,1970,447675.2,4462992.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1179&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06731800,"(40.315818, -105.615836)",40.315818,-105.615836
1,4,LARIMER,CO,"GLACIER CREEK NEAR ESTES PARK, CO.",GLAESTCO,6732000,USGS,Historic,1941,1970,450269.5,4466243.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1377&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06732000,"(40.345262, -105.585557)",40.345262,-105.585557
1,4,LARIMER,CO,"BEAVER BROOK NEAR ESTES PARK, CO.",BEABESCO,6732300,USGS,Historic,1968,1970,447272.4,4469501.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1180&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06732300,"(40.374428, -105.621114)",40.374428,-105.621114
1,4,LARIMER,CO,"BIG THOMPSON RIVER AT ESTES PARK, CO.",BTABESCO,6733000,NWBOR,Active,1946,2018,456377.7,4469874.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1085&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BTABESCO,"(40.378317, -105.513887)",40.378317,-105.513887
1,4,LARIMER,CO,"FISH CREEK NEAR ESTES PARK, CO.",FISHESCO,6734500,NWBOR,Active,1947,2012,458069.5,4468786,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1490&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=FISHESCO,"(40.368595, -105.493886)",40.368595,-105.493886
1,4,LARIMER,CO,"BIG THOMPSON RIVER NEAR ESTES PARK, CO.",BTBLESCO,6735500,NWBOR,Active,1930,2018,458781.7,4469645.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1379&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BTBLESCO,"(40.376373, -105.485553)",40.376373,-105.485553
1,4,LARIMER,CO,"NORTH FORK BIG THOMPSON RIVER AT DRAKE, CO.",BTNFDRCO,6736000,NWBOR,Active,1947,2018,471257,4475908,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=983&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BTNFDRCO,"(40.433317, -105.338879)",40.433317,-105.338879
1,4,LARIMER,CO,"BIG THOMPSON RIVER BL POWERHOUSE, NR DRAKE, CO.",BTBLOVCO,6736500,USGS,Historic,1917,1985,477283.4,4474129.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=984&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06736500,"(40.417484, -105.267765)",40.417484,-105.267765
1,4,LARIMER,CO,"BIG THOMPSON RIVER AT MOUTH OF CANYON NR DRAKE, CO",BTCANYCO,6738000,NWBOR,Active,1927,2013,480773,4474583,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=474&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BTCANYCO,"(40.42165, -105.226652)",40.42165,-105.226652
1,4,LARIMER,CO,"BUCKHORN CREEK NEAR MASONVILLE, CO",BUCRMVCO,6739500,DWR,Active,1947,2018,484313.5,4475995.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=985&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BUCRMVCO,"(40.434464, -105.184951)",40.434464,-105.184951
1,4,LARIMER,CO,"DRY CREEK NEAR PINEWOOD, CO.",DRYPINCO,6740000,USGS,Historic,1950,1952,480711.4,4469156.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1380&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06740000,"(40.372762, -105.227208)",40.372762,-105.227208
1,4,LARIMER,CO,"COTTONWOOD CREEK NEAR PINEWOOD, CO.",COCRWICO,6741000,USGS,Historic,1947,1953,479981.8,4469713.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=757&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06741000,"(40.377762, -105.23582)",40.377762,-105.23582
1,4,LARIMER,CO,"BIG THOMPSON RIVER NEAR LOVELAND, CO.",BTLOVECO,6741500,USGS,Historic,1947,1955,490973.2,4471942.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=758&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06741500,"(40.398039, -105.10637)",40.398039,-105.10637
1,4,LARIMER,CO,"BIG THOMPSON RIVER AT LOVELAND, CO.",BIGLOVCO,6741510,USGS,Active,1979,2018,494814.2,4469780.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=759&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06741510,"(40.378595, -105.061091)",40.378595,-105.061091
1,4,BOULDER,CO,"LITTLE THOMPSON RIVER NEAR BERTHOUD, CO.",LTCBERCO,6742000,USGS,Historic,1929,1961,482591.8,4456325.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1381&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06742000,"(40.257207, -105.204709)",40.257207,-105.204709
1,4,WELD,CO,"LITTLE THOMPSON RIVER AT MILLIKEN, CO.",LTCMILCO,6743500,USGS,Historic,1951,1968,511445.7,4464977.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1382&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06743500,"(40.33526, -104.86525)",40.33526,-104.86525
1,48,LARIMER,CO,"JOE WRIGHT CREEK NEAR CAMERON PASS, CO",JOECAMCO,6746100,USGS,Historic,1973,1978,425837.5,4488832.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=475&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06746100,"(40.546927, -105.875845)",40.546927,-105.875845
1,3,LARIMER,CO,"JOE WRIGHT CREEK BELOW JOE WRIGHT RESERVOIR, CO.",JOEBELCO,6746110,USGS,Historic,1978,2018,426865.3,4490487,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=643&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06746110,"(40.561926, -105.8639)",40.561926,-105.8639
1,3,LARIMER,CO,"CACHE LA POUDRE RIVER NEAR RUSTIC, CO.",CLARUSCO,6747500,USGS,Historic,1956,1968,441679.8,4505188.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=986&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06747500,"(40.695536, -105.69028)",40.695536,-105.69028
1,3,LARIMER,CO,"CACHE LA POUDRE RIVER NEAR LOG CABIN, CO.",CLALOGCO,6748000,USGS,Historic,1909,1931,451657.4,4505548.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1086&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06748000,"(40.699425, -105.572219)",40.699425,-105.572219
1,3,LARIMER,CO,"FALL CREEK NEAR RUSTIC, CO.",FALRUSCO,6748200,USGS,Historic,1960,1973,446917,4489176.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1182&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06748200,"(40.551649, -105.626946)",40.551649,-105.626946
1,3,LARIMER,CO,"SOUTH FORK CACHE LA POUDRE RIVER NR EGGERS, CO.",CLAEGGCO,6748500,USGS,Historic,1929,1931,455569.5,4496489.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=864&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06748500,"(40.618037, -105.525274)",40.618037,-105.525274
1,3,LARIMER,CO,"LITTLE BEAVER CREEK NEAR IDYLWILDE, CO",LIBEIDCO,6748510,USGS,Historic,1960,1973,444049.6,4498849.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1277&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06748510,"(40.638593, -105.661668)",40.638593,-105.661668
1,3,LARIMER,CO,"LITTLE BEAVER CREEK NEAR RUSTIC, CO",LIBERUCO,6748530,USGS,Historic,1960,1973,452212.9,4497065.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1383&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06748530,"(40.623037, -105.564998)",40.623037,-105.564998
1,3,LARIMER,CO,"SOUTH FORK CACHE LA POUDRE RIVER NR RUSTIC, CO.",SCLARUCO,6748600,USGS,Historic,1956,1979,458266.2,4499680.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1491&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06748600,"(40.646926, -105.493605)",40.646926,-105.493605
1,3,LARIMER,CO,"CACHE LA POUDRE RIVER BELOW ELKHORN CREEK, CO.",CLAELKCO,6749000,USGS,Historic,1946,1959,463387.7,4504679.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=987&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06749000,"(40.692204, -105.433324)",40.692204,-105.433324
1,3,LARIMER,CO,"NORTH FORK CACHE LA POUDRE RIVER AT LIVERMORE, CO",CLANLICO,6751490,USGS,Active,1986,2018,478721.1,4515196.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1087&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06751490,"(40.787482, -105.252205)",40.787482,-105.252205
1,3,LARIMER,CO,"N FORK CACHE LA POUDRE RIVER NEAR LIVERMORE, CO.",CLANNLCO,6751500,USGS,Historic,1929,1965,480219.5,4505787.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=760&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06751500,"(40.702759, -105.234149)",40.702759,-105.234149
1,3,LARIMER,CO,"CACHE LA POUDRE RIV AT MO OF CN, NR FT COLLINS, CO",CLAFTCCO,6752000,DWR,Active,1881,2018,481050.9,4501539,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1278&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=CLAFTCCO,"(40.66451, -105.224188)",40.66451,-105.224188
1,3,LARIMER,CO,"CACHE LA POUDRE RIVER AT FORT COLLINS, CO",CLAFORCO,6752260,USGS,Active,1975,2018,494142,4493034,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=865&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06752260,"(40.588083, -105.069222)",40.588083,-105.069222
1,3,LARIMER,CO,"CACHE LA POUDRE RIV AB BOXELDER CRK NR TIMNATH, CO",CLABOXCO,6752280,USGS,Active,1979,2018,499037.7,4489018.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1384&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06752280,"(40.551927, -105.011365)",40.551927,-105.011365
1,3,WELD,CO,"CACHE LA POUDRE RIVER NEAR GREELEY, CO.",CLAGRECO,6752500,DWR,Active,1903,2018,530546,4474179,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1385&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=CLAGRECO,"(40.417682, -104.639957)",40.417682,-104.639957
1,1,WELD,CO,"LONETREE CREEK AT CARR, CO.",LONCARCO,6753400,DWR,Historic,1993,1995,511116.1,4527477.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1279&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LONCARCO,"(40.898315, -104.868027)",40.898315,-104.868027
1,1,WELD,CO,"LONETREE CREEK NEAR NUNN, CO.",LONNUNCO,6753500,USGS,Historic,1951,1957,517655.6,4512874.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=761&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06753500,"(40.766648, -104.790803)",40.766648,-104.790803
1,1,WELD,CO,"LONETREE CREEK NEAR GREELEY, CO.",LONGRECO,6753990,USGS,Historic,1993,2004,534868.1,4476951.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1088&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06753990,"(40.442481, -104.588849)",40.442481,-104.588849
1,1,WELD,CO,"SOUTH PLATTE RIVER NEAR KERSEY, CO",PLAKERCO,6754000,DWR,Active,1901,2018,537061.6,4473634,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=476&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PLAKERCO,"(40.412507, -104.563185)",40.412507,-104.563185
1,1,WELD,CO,"CROW CREEK NEAR BARNSVILLE, CO.",CROBARCO,6756500,USGS,Historic,1951,1957,547153.8,4482630.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=762&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06756500,"(40.493037, -104.443565)",40.493037,-104.443565
1,1,WELD,CO,"SOUTH PLATTE RIVER AT MASTERS, CO.",PLAMASCO,6756995,DWR,Active,1976,2018,564157.4,4468275,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1183&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PLAMASCO,"(40.362584, -104.244394)",40.362584,-104.244394
1,1,WELD,CO,"SOUTH PLATTE RIVER AT SUBLETTE, CO.",PLASUBCO,6757000,USGS,Historic,1926,1955,569759.1,4461807.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1089&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06757000,"(40.30387, -104.179117)",40.30387,-104.179117
1,1,EL PASO,CO,"KIOWA CREEK AT K-79 RES, NEAR EASTONVILLE, CO.",KIOCRECO,6757600,USGS,Historic,1955,1965,536120.6,4324256.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1184&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06757600,"(39.066658, -104.582471)",39.066658,-104.582471
1,1,ELBERT,CO,"KIOWA CREEK AT ELBERT, CO.",KIOELBCO,6758000,USGS,Historic,1955,1965,540244.7,4340152.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=644&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06758000,"(39.209712, -104.533858)",39.209712,-104.533858
1,1,ELBERT,CO,"WEST KIOWA CREEK AT ELBERT, CO.",KIOWELCO,6758100,USGS,Historic,1962,1965,539860.4,4340242.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1280&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06758100,"(39.210545, -104.538303)",39.210545,-104.538303
1,1,ELBERT,CO,"KIOWA CREEK AT KIOWA, CO.",KIOWACCO,6758200,USGS,Historic,1955,1965,545199.1,4354329.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=477&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06758200,"(39.33721, -104.475523)",39.33721,-104.475523
1,1,ADAMS,CO,"KIOWA CREEK AT BENNETT, CO.",KIOBENCO,6758300,USGS,Historic,1960,1964,550264.5,4399988.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1090&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06758300,"(39.748318, -104.413294)",39.748318,-104.413294
1,1,MORGAN,CO,"SOUTH PLATTE RIVER NEAR WELDONA, CO",PLAWELCO,6758500,DWR,Active,1952,2018,591518.4,4463944.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=763&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PLAWELCO,"(40.321018, -103.922814)",40.321018,-103.922814
1,1,MORGAN,CO,"BIJOU CREEK NEAR WIGGINS, CO.",BIJWIGCO,6759000,USGS,Historic,1950,1956,581983.7,4455732.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=478&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06759000,"(40.248036, -104.036061)",40.248036,-104.036061
1,1,MORGAN,CO,"BIJOU CREEK NEAR FT. MORGAN, CO.",BIJMORCO,6759100,USGS,Historic,1977,1987,595590.4,4459748,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=645&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06759100,"(40.282759, -103.875506)",40.282759,-103.875506
1,1,MORGAN,CO,"SOUTH PLATTE RIVER AT FORT MORGAN, CO",PLAMORCO,6759500,USGS,Active,1943,2018,601929,4458237,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1492&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06759500,"(40.268403, -103.801192)",40.268403,-103.801192
1,1,MORGAN,CO,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NR BALZAC, CO",PLABALCO,6759910,DWR,Active,1980,2018,624944.2,4468496.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1493&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PLABALCO,"(40.357682, -103.528595)",40.357682,-103.528595
1,64,LOGAN,CO,HARMONY NO. 1 DITCH NEAR CROOK @ 20 FT PARSHALL FLUME,HARDITCO,,DWR,Active,1994,2018,679384.3,4521623,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1944&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HARDITCO,"(40.82604, -102.87272)",40.82604,-102.87272
6,58,ROUTT,CO,"YAMPA RIVER ABOVE LAKE CATAMOUNT, CO",YAMABCAT,,DWR,Historic,1978,1995,346356.9,4467247.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1725&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=YAMABCAT,"(40.341641, -106.808947)",40.341641,-106.808947
6,58,ROUTT,CO,"YAMPA RIVER NEAR YAMPA, CO",YAMYAMCO,,DWR,Historic,1942,1944,329388.9,4437072.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1726&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=YAMYAMCO,"(40.066651, -107.000607)",40.066651,-107.000607
